timestamp,latitude,longitude,speed_kmh
1733164907,36.9775999,-1.4367066,143.0
1733164937,36.9775999,-1.4367066,143.0
1733164967,36.9775999,-1.4367066,143.0
1733164997,36.9775999,-1.4367066,143.0
1733165027,36.9775999,-1.4367066,143.0
1733165057,36.9775999,-1.4367066,143.0
1733165087,36.9775999,-1.4367066,143.0
1733165117,36.9775999,-1.4367066,143.0
1733165147,36.9775999,-1.4367066,143.0
1733165177,36.9775999,-1.4367066,143.0
1733165207,36.9775999,-1.4367066,143.0
1733165237,36.9775999,-1.4367066,143.0
1733165267,36.9775999,-1.4367066,143.0
1733165297,36.9775999,-1.4367066,143.0
1733165327,36.9775999,-1.4367066,143.0
1733165357,36.9775999,-1.4367066,143.0
1733165387,36.9775999,-1.4367066,143.0
1733165417,36.9775999,-1.4367066,143.0
1733165447,36.9775999,-1.4367066,143.0
1733165477,36.9775999,-1.4367066,143.0
1733165507,36.9775999,-1.4367066,143.0
1733165537,36.9775999,-1.4367066,143.0
1733165567,36.9775999,-1.4367066,143.0
1733165597,36.9775999,-1.4367066,143.0
1733165627,36.9775999,-1.4367066,143.0
1733165657,36.9775999,-1.4367066,143.0
1733165687,36.9775999,-1.4367066,143.0
1733165717,36.9775999,-1.4367066,143.0
1733165747,36.9775999,-1.4367066,143.0
1733165777,36.9775999,-1.4367066,143.0
1733165807,36.9775999,-1.4367066,143.0
1733165837,36.9775999,-1.4367066,143.0
1733165867,36.9775999,-1.4367066,143.0
1733165897,36.9775999,-1.4367066,143.0
1733165927,36.9775999,-1.4367066,143.0
1733165957,36.9775999,-1.4367066,143.0
1733165987,36.9775999,-1.4367066,143.0
1733166017,36.9775999,-1.4367066,143.0
1733166047,36.9775999,-1.4367066,143.0
1733166077,36.9775999,-1.4367066,143.0
1733166107,36.9775999,-1.4367066,143.0
1733166137,36.9775999,-1.4367066,143.0
1733166167,36.9775999,-1.4367066,143.0
1733166197,36.9775999,-1.4367066,143.0
1733166227,36.9775999,-1.4367066,143.0
1733166257,36.9775999,-1.4367066,143.0
1733166287,36.9775999,-1.4367066,143.0
1733166317,36.9775999,-1.4367066,143.0
1733166347,36.9775999,-1.4367066,143.0
1733166377,36.9775999,-1.4367066,143.0
1733166407,36.9775999,-1.4367066,143.0
1733166437,36.9775999,-1.4367066,143.0
1733166467,36.9775999,-1.4367066,143.0
1733166497,36.9775999,-1.4367066,143.0
1733166527,36.9775999,-1.4367066,143.0
1733166557,36.9775999,-1.4367066,143.0
1733166587,36.9775999,-1.4367066,143.0
1733166617,36.9775999,-1.4367066,143.0
1733166647,36.9775999,-1.4367066,143.0
1733166677,36.9775999,-1.4367066,143.0
1733166707,36.9775999,-1.4367066,143.0
1733166737,36.9775999,-1.4367066,143.0
1733166767,36.9775999,-1.4367066,143.0
1733166797,36.9775999,-1.4367066,143.0
1733166827,36.9775999,-1.4367066,143.0
1733166857,36.9775999,-1.4367066,143.0
1733166887,36.9775999,-1.4367066,143.0
1733166917,36.9775999,-1.4367066,143.0
1733166947,36.9775999,-1.4367066,143.0
1733166977,36.9775999,-1.4367066,143.0
1733167007,36.9775999,-1.4367066,143.0
1733167037,36.9775999,-1.4367066,143.0
1733167067,36.9775999,-1.4367066,143.0
1733167097,36.9775999,-1.4367066,143.0
1733167127,36.9775999,-1.4367066,143.0
1733167157,36.9775999,-1.4367066,143.0
1733167187,36.9775999,-1.4367066,143.0
1733167217,36.9775999,-1.4367066,143.0
1733167247,36.9775999,-1.4367066,143.0
1733167277,36.9775999,-1.4367066,143.0
1733167307,36.9775999,-1.4367066,143.0
1733167337,36.9775999,-1.4367066,143.0
1733167367,36.9775999,-1.4367066,143.0
1733167397,36.9775999,-1.4367066,143.0
1733167427,36.9775999,-1.4367066,143.0
1733167457,36.9775999,-1.4367066,143.0
1733167487,36.9775999,-1.4367066,143.0
1733167517,36.9775999,-1.4367066,143.0
1733167547,36.9775999,-1.4367066,143.0
1733167577,36.9775999,-1.4367066,143.0
1733167607,36.9775999,-1.4367066,143.0
1733167637,36.9775999,-1.4367066,143.0
1733167667,36.9775999,-1.4367066,143.0
1733167697,36.9775999,-1.4367066,143.0
1733167727,36.9775999,-1.4367066,143.0
1733167757,36.9775999,-1.4367066,143.0
1733167787,36.9775999,-1.4367066,143.0
1733167817,36.9775999,-1.4367066,143.0
1733167847,36.9775999,-1.4367066,143.0
1733167877,36.9775999,-1.4367066,143.0
1733167907,36.9775999,-1.4367066,143.0
1733167937,36.9775999,-1.4367066,143.0
1733167967,36.9775999,-1.4367066,143.0
1733167997,36.9775999,-1.4367066,143.0
1733168027,36.9775999,-1.4367066,143.0
1733168057,36.9775999,-1.4367066,143.0
1733168087,36.9775999,-1.4367066,143.0
1733168117,36.9775999,-1.4367066,143.0
1733168147,36.9775999,-1.4367066,143.0
1733168177,36.9775999,-1.4367066,143.0
1733168207,36.9775999,-1.4367066,143.0
1733168237,36.9775999,-1.4367066,143.0
1733168267,36.9775999,-1.4367066,143.0
1733168297,36.9775999,-1.4367066,143.0
1733168327,36.9775999,-1.4367066,143.0
1733168357,36.9775999,-1.4367066,143.0
1733168387,36.9775999,-1.4367066,143.0
1733168417,36.9775999,-1.4367066,143.0
1733168447,36.9775999,-1.4367066,143.0
1733168477,36.9775999,-1.4367066,143.0
1733168507,36.9775999,-1.4367066,143.0
1733168537,36.9775999,-1.4367066,143.0
1733168567,36.9775999,-1.4367066,143.0
1733168597,36.9775999,-1.4367066,143.0
1733168627,36.9775999,-1.4367066,143.0
1733168657,36.9775999,-1.4367066,143.0
1733168687,36.9775999,-1.4367066,143.0
1733168717,36.9775999,-1.4367066,143.0
1733168747,36.9775999,-1.4367066,143.0
1733168777,36.9775999,-1.4367066,143.0
1733168807,36.9775999,-1.4367066,143.0
1733168837,36.9775999,-1.4367066,143.0
1733168867,36.9775999,-1.4367066,143.0
1733168897,36.9775999,-1.4367066,143.0
1733168927,36.9775999,-1.4367066,143.0
1733168957,36.9775999,-1.4367066,143.0
1733168987,36.9775999,-1.4367066,143.0
1733169017,36.9775999,-1.4367066,143.0
1733169047,36.9775999,-1.4367066,143.0
1733169077,36.9775999,-1.4367066,143.0
1733169107,36.9775999,-1.4367066,143.0
1733169137,36.9775999,-1.4367066,143.0
1733169167,36.9775999,-1.4367066,143.0
1733169197,36.9775999,-1.4367066,143.0
1733169227,36.9775999,-1.4367066,143.0
1733169257,36.9775999,-1.4367066,143.0
1733169287,36.9775999,-1.4367066,143.0
1733169317,36.9775999,-1.4367066,143.0
1733169347,36.9775999,-1.4367066,143.0
1733169377,36.9775999,-1.4367066,143.0
1733169407,36.9775999,-1.4367066,143.0
1733169437,36.9775999,-1.4367066,143.0
1733169467,36.9775999,-1.4367066,143.0
1733169497,36.9775999,-1.4367066,143.0
1733169527,36.9775999,-1.4367066,143.0
1733169557,36.9775999,-1.4367066,143.0
1733169587,36.9775999,-1.4367066,143.0
1733169617,36.9775999,-1.4367066,143.0
1733169647,36.9775999,-1.4367066,143.0
1733169677,36.9775999,-1.4367066,143.0
1733169707,36.9775999,-1.4367066,143.0
1733169737,36.9775999,-1.4367066,143.0
1733169767,36.9775999,-1.4367066,143.0
1733169797,36.9775999,-1.4367066,143.0
1733169827,36.9775999,-1.4367066,143.0
1733169857,36.9775999,-1.4367066,143.0
1733169887,36.9775999,-1.4367066,143.0
1733169917,36.9775999,-1.4367066,143.0
1733169947,36.9775999,-1.4367066,143.0
1733169977,36.9775999,-1.4367066,143.0
1733170007,36.9775999,-1.4367066,143.0
1733170037,36.9775999,-1.4367066,143.0
1733170067,36.9775999,-1.4367066,143.0
1733170097,36.9775999,-1.4367066,143.0
1733170127,36.9775999,-1.4367066,143.0
1733170157,36.9775999,-1.4367066,143.0
1733170187,36.9775999,-1.4367066,143.0
1733170217,36.9775999,-1.4367066,143.0
1733170247,36.9775999,-1.4367066,143.0
1733170277,36.9775999,-1.4367066,143.0
1733170307,36.9775999,-1.4367066,143.0
1733170337,36.9775999,-1.4367066,143.0
1733170367,36.9775999,-1.4367066,143.0
1733170397,36.9775999,-1.4367066,143.0
1733170427,36.9775999,-1.4367066,143.0
1733170457,36.9775999,-1.4367066,143.0
1733170487,36.9775999,-1.4367066,143.0
1733170517,36.9775999,-1.4367066,143.0
1733170547,36.9775999,-1.4367066,143.0
1733170577,36.9775999,-1.4367066,143.0
1733170607,36.9775999,-1.4367066,143.0
1733170637,36.9775999,-1.4367066,143.0
1733170667,36.9775999,-1.4367066,143.0
1733170697,36.9775999,-1.4367066,143.0
1733170727,36.9775999,-1.4367066,143.0
1733170757,36.9775999,-1.4367066,143.0
1733170787,36.9775999,-1.4367066,143.0
1733170817,36.9775999,-1.4367066,143.0
1733170847,36.9775999,-1.4367066,143.0
1733170877,36.9775999,-1.4367066,143.0
1733170907,36.9775999,-1.4367066,143.0
1733170937,36.9775999,-1.4367066,143.0
1733170967,36.9775999,-1.4367066,143.0
1733170997,36.9775999,-1.4367066,143.0
1733171027,36.9775999,-1.4367066,143.0
1733171057,36.9775999,-1.4367066,143.0
1733171087,36.9775999,-1.4367066,143.0
1733171117,36.9775999,-1.4367066,143.0
1733171147,36.9775999,-1.4367066,143.0
1733171177,36.9775999,-1.4367066,143.0
1733171207,36.9775999,-1.4367066,143.0
1733171237,36.9775999,-1.4367066,143.0
1733171267,36.9775999,-1.4367066,143.0
1733171297,36.9775999,-1.4367066,143.0
1733171327,36.9775999,-1.4367066,143.0
1733171357,36.9775999,-1.4367066,143.0
1733171387,36.9775999,-1.4367066,143.0
1733171417,36.9775999,-1.4367066,143.0
1733171447,36.9775999,-1.4367066,143.0
1733171477,36.9775999,-1.4367066,143.0
1733171507,36.9775999,-1.4367066,143.0
1733171537,36.9775999,-1.4367066,143.0
1733171567,36.9775999,-1.4367066,143.0
1733171597,36.9775999,-1.4367066,143.0
1733171627,36.9775999,-1.4367066,143.0
1733171657,36.9775999,-1.4367066,143.0
1733171687,36.9775999,-1.4367066,143.0
1733171717,36.9775999,-1.4367066,143.0
1733171747,36.9775999,-1.4367066,143.0
1733171777,36.9775999,-1.4367066,143.0
1733171807,36.9775999,-1.4367066,143.0
1733171837,36.9775999,-1.4367066,143.0
1733171867,36.9775999,-1.4367066,143.0
1733171897,36.9775999,-1.4367066,143.0
1733171927,36.9775999,-1.4367066,143.0
1733171957,36.9775999,-1.4367066,143.0
1733171987,36.9775999,-1.4367066,143.0
1733172017,36.9775999,-1.4367066,143.0
1733172047,36.9775999,-1.4367066,143.0
1733172077,36.9775999,-1.4367066,143.0
1733172107,36.9775999,-1.4367066,143.0
1733172137,36.9775999,-1.4367066,143.0
1733172167,36.9775999,-1.4367066,143.0
1733172197,36.9775999,-1.4367066,143.0
1733172227,36.9775999,-1.4367066,143.0
1733172257,36.9775999,-1.4367066,143.0
1733172287,36.9775999,-1.4367066,143.0
1733172317,36.9775999,-1.4367066,143.0
1733172347,36.9775999,-1.4367066,143.0
1733172377,36.9775999,-1.4367066,143.0
1733172407,36.9775999,-1.4367066,143.0
1733172437,36.9775999,-1.4367066,143.0
1733172467,36.9775999,-1.4367066,143.0
1733172497,36.9775999,-1.4367066,143.0
1733172527,36.9775999,-1.4367066,143.0
1733172557,36.9775999,-1.4367066,143.0
1733172587,36.9775999,-1.4367066,143.0
1733172617,36.9775999,-1.4367066,143.0
1733172647,36.9775999,-1.4367066,143.0
1733172677,36.9775999,-1.4367066,143.0
1733172707,36.9775999,-1.4367066,143.0
1733172737,36.9775999,-1.4367066,143.0
1733172767,36.9775999,-1.4367066,143.0
1733172797,36.9775999,-1.4367066,143.0
1733172827,36.9775999,-1.4367066,143.0
1733172857,36.9775999,-1.4367066,143.0
1733172887,36.9775999,-1.4367066,143.0
1733172917,36.9775999,-1.4367066,143.0
1733172947,36.9775999,-1.4367066,143.0
1733172977,36.9775999,-1.4367066,143.0
1733173007,36.9775999,-1.4367066,143.0
1733173037,36.9775999,-1.4367066,143.0
1733173067,36.9775999,-1.4367066,143.0
1733173097,36.9775999,-1.4367066,143.0
1733173127,36.9775999,-1.4367066,143.0
1733173157,36.9775999,-1.4367066,143.0
1733173187,36.9775999,-1.4367066,143.0
1733173217,36.9775999,-1.4367066,143.0
1733173247,36.9775999,-1.4367066,143.0
1733173277,36.9775999,-1.4367066,143.0
1733173307,36.9775999,-1.4367066,143.0
1733173337,36.9775999,-1.4367066,143.0
1733173367,36.9775999,-1.4367066,143.0
1733173397,36.9775999,-1.4367066,143.0
1733173427,36.9775999,-1.4367066,143.0
1733173457,36.9775999,-1.4367066,143.0
1733173487,36.9775999,-1.4367066,143.0
1733173517,36.9775999,-1.4367066,143.0
1733173547,36.9775999,-1.4367066,143.0
1733173577,36.9775999,-1.4367066,143.0
1733173607,36.9775999,-1.4367066,143.0
1733173637,36.9775999,-1.4367066,143.0
1733173667,36.9775999,-1.4367066,143.0
1733173697,36.9775999,-1.4367066,143.0
1733173727,36.9775999,-1.4367066,143.0
1733173757,36.9775999,-1.4367066,143.0
1733173787,36.9775999,-1.4367066,143.0
1733173817,36.9775999,-1.4367066,143.0
1733173847,36.9775999,-1.4367066,143.0
1733173877,36.9775999,-1.4367066,143.0
1733173907,36.9775999,-1.4367066,143.0
1733173937,36.9775999,-1.4367066,143.0
1733173967,36.9775999,-1.4367066,143.0
1733173997,36.9775999,-1.4367066,143.0
1733174027,36.9775999,-1.4367066,143.0
1733174057,36.9775999,-1.4367066,143.0
1733174087,36.9775999,-1.4367066,143.0
1733174117,36.9775999,-1.4367066,143.0
1733174147,36.9775999,-1.4367066,143.0
1733174177,36.9775999,-1.4367066,143.0
1733174207,36.9775999,-1.4367066,143.0
1733174237,36.9775999,-1.4367066,143.0
1733174267,36.9775999,-1.4367066,143.0
1733174297,36.9775999,-1.4367066,143.0
1733174327,36.9775999,-1.4367066,143.0
1733174357,36.9775999,-1.4367066,143.0
1733174387,36.9775999,-1.4367066,143.0
1733174417,36.9775999,-1.4367066,143.0
1733174447,36.9775999,-1.4367066,143.0
1733174477,36.9775999,-1.4367066,143.0
1733174507,36.9775999,-1.4367066,143.0
1733174537,36.9775999,-1.4367066,143.0
1733174567,36.9775999,-1.4367066,143.0
1733174597,36.9775999,-1.4367066,143.0
1733174627,36.9775999,-1.4367066,143.0
1733174657,36.9775999,-1.4367066,143.0
1733174687,36.9775999,-1.4367066,143.0
1733174717,36.9775999,-1.4367066,143.0
1733174747,36.9775999,-1.4367066,143.0
1733174777,36.9775999,-1.4367066,143.0
1733174807,36.9775999,-1.4367066,143.0
1733174837,36.9775999,-1.4367066,143.0
1733174867,36.9775999,-1.4367066,143.0
1733174897,36.9775999,-1.4367066,143.0
1733174927,36.9775999,-1.4367066,143.0
1733174957,36.9775999,-1.4367066,143.0
1733174987,36.9775999,-1.4367066,143.0
1733175017,36.9775999,-1.4367066,143.0
1733175047,36.9775999,-1.4367066,143.0
1733175077,36.9775999,-1.4367066,143.0
1733175107,36.9775999,-1.4367066,143.0
1733175137,36.9775999,-1.4367066,143.0
1733175167,36.9775999,-1.4367066,143.0
1733175197,36.9775999,-1.4367066,143.0
1733175227,36.9775999,-1.4367066,143.0
1733175257,36.9775999,-1.4367066,143.0
1733175287,36.9775999,-1.4367066,143.0
1733175317,36.9775999,-1.4367066,143.0
1733175347,36.9775999,-1.4367066,143.0
1733175377,36.9775999,-1.4367066,143.0
1733175407,36.9775999,-1.4367066,143.0
1733175437,36.9775999,-1.4367066,143.0
1733175467,36.9775999,-1.4367066,143.0
1733175497,36.9775999,-1.4367066,143.0
1733175527,36.9775999,-1.4367066,143.0
1733175557,36.9775999,-1.4367066,143.0
1733175587,36.9775999,-1.4367066,143.0
1733175617,36.9775999,-1.4367066,143.0
1733175647,36.9775999,-1.4367066,143.0
1733175677,36.9775999,-1.4367066,143.0
1733175707,36.9775999,-1.4367066,143.0
1733175737,36.9775999,-1.4367066,143.0
1733175767,36.9775999,-1.4367066,143.0
1733175797,36.9775999,-1.4367066,143.0
1733175827,36.9775999,-1.4367066,143.0
1733175857,36.9775999,-1.4367066,143.0
1733175887,36.9775999,-1.4367066,143.0
1733175917,36.9775999,-1.4367066,143.0
1733175947,36.9775999,-1.4367066,143.0
1733175977,36.9775999,-1.4367066,143.0
1733176007,36.9775999,-1.4367066,143.0
1733176037,36.9775999,-1.4367066,143.0
1733176067,36.9775999,-1.4367066,143.0
1733176097,36.9775999,-1.4367066,143.0
1733176127,36.9775999,-1.4367066,143.0
1733176157,36.9775999,-1.4367066,143.0
1733176187,36.9775999,-1.4367066,143.0
1733176217,36.9775999,-1.4367066,143.0
1733176247,36.9775999,-1.4367066,143.0
1733176277,36.9775999,-1.4367066,143.0
1733176307,36.9775999,-1.4367066,143.0
1733176337,36.9775999,-1.4367066,143.0
1733176367,36.9775999,-1.4367066,143.0
1733176397,36.9775999,-1.4367066,143.0
1733176427,36.9775999,-1.4367066,143.0
1733176457,36.9775999,-1.4367066,143.0
1733176487,36.9775999,-1.4367066,143.0
1733176517,36.9775999,-1.4367066,143.0
1733176547,36.9775999,-1.4367066,143.0
1733176577,36.9775999,-1.4367066,143.0
1733176607,36.9775999,-1.4367066,143.0
1733176637,36.9775999,-1.4367066,143.0
1733176667,36.9775999,-1.4367066,143.0
1733176697,36.9775999,-1.4367066,143.0
1733176727,36.9775999,-1.4367066,143.0
1733176757,36.9775999,-1.4367066,143.0
1733176787,36.9775999,-1.4367066,143.0
1733176817,36.9775999,-1.4367066,143.0
1733176847,36.9775999,-1.4367066,143.0
1733176877,36.9775999,-1.4367066,143.0
1733176907,36.9775999,-1.4367066,143.0
1733176937,36.9775999,-1.4367066,143.0
1733176967,36.9775999,-1.4367066,143.0
1733176997,36.9775999,-1.4367066,143.0
1733177027,36.9775999,-1.4367066,143.0
1733177057,36.9775999,-1.4367066,143.0
1733177087,36.9775999,-1.4367066,143.0
1733177117,36.9775999,-1.4367066,143.0
1733177147,36.9775999,-1.4367066,143.0
1733177177,36.9775999,-1.4367066,143.0
1733177207,36.9775999,-1.4367066,143.0
1733177237,36.9775999,-1.4367066,143.0
1733177267,36.9775999,-1.4367066,143.0
1733177297,36.9775999,-1.4367066,143.0
1733177327,36.9775999,-1.4367066,143.0
1733177357,36.9775999,-1.4367066,143.0
1733177387,36.9775999,-1.4367066,143.0
1733177417,36.9775999,-1.4367066,143.0
1733177447,36.9775999,-1.4367066,143.0
1733177477,36.9775999,-1.4367066,143.0
1733177507,36.9775999,-1.4367066,143.0
1733177537,36.9775999,-1.4367066,143.0
1733177567,36.9775999,-1.4367066,143.0
1733177597,36.9775999,-1.4367066,143.0
1733177627,36.9775999,-1.4367066,143.0
1733177657,36.9775999,-1.4367066,143.0
1733177687,36.9775999,-1.4367066,143.0
1733177717,36.9775999,-1.4367066,143.0
1733177747,36.9775999,-1.4367066,143.0
1733177777,36.9775999,-1.4367066,143.0
1733177807,36.9775999,-1.4367066,143.0
1733177837,36.9775999,-1.4367066,143.0
1733177867,36.9775999,-1.4367066,143.0
1733177897,36.9775999,-1.4367066,143.0
1733177927,36.9775999,-1.4367066,143.0
1733177957,36.9775999,-1.4367066,143.0
1733177987,36.9775999,-1.4367066,143.0
1733178017,36.9775999,-1.4367066,143.0
1733178047,36.9775999,-1.4367066,143.0
1733178077,36.9775999,-1.4367066,143.0
1733178107,36.9775999,-1.4367066,143.0
1733178137,36.9775999,-1.4367066,143.0
1733178167,36.9775999,-1.4367066,143.0
1733178197,36.9775999,-1.4367066,143.0
1733178227,36.9775999,-1.4367066,143.0
1733178257,36.9775999,-1.4367066,143.0
1733178287,36.9775999,-1.4367066,143.0
1733178317,36.9775999,-1.4367066,143.0
1733178347,36.9775999,-1.4367066,143.0
1733178377,36.9775999,-1.4367066,143.0
1733178407,36.9775999,-1.4367066,143.0
1733178437,36.9775999,-1.4367066,143.0
1733178467,36.9775999,-1.4367066,143.0
1733178497,36.9775999,-1.4367066,143.0
1733178527,36.9775999,-1.4367066,143.0
1733178557,36.9775999,-1.4367066,143.0
1733178587,36.9775999,-1.4367066,143.0
1733178617,36.9775999,-1.4367066,143.0
1733178647,36.9775999,-1.4367066,143.0
1733178677,36.9775999,-1.4367066,143.0
1733178707,36.9775999,-1.4367066,143.0
1733178737,36.9775999,-1.4367066,143.0
1733178767,36.9775999,-1.4367066,143.0
1733178797,36.9775999,-1.4367066,143.0
1733178827,36.9775999,-1.4367066,143.0
1733178857,36.9775999,-1.4367066,143.0
1733178887,36.9775999,-1.4367066,143.0
1733178917,36.9775999,-1.4367066,143.0
1733178947,36.9775999,-1.4367066,143.0
1733178977,36.9775999,-1.4367066,143.0
1733179007,36.9775999,-1.4367066,143.0
1733179037,36.9775999,-1.4367066,143.0
1733179067,36.9775999,-1.4367066,143.0
1733179097,36.9775999,-1.4367066,143.0
1733179127,36.9775999,-1.4367066,143.0
1733179157,36.9775999,-1.4367066,143.0
1733179187,36.9775999,-1.4367066,143.0
1733179217,36.9775999,-1.4367066,143.0
1733179247,36.9775999,-1.4367066,143.0
1733179277,36.9775999,-1.4367066,143.0
1733179307,36.9775999,-1.4367066,143.0
1733179337,36.9775999,-1.4367066,143.0
1733179367,36.9775999,-1.4367066,143.0
1733179397,36.9775999,-1.4367066,143.0
1733179427,36.9775999,-1.4367066,143.0
1733179457,36.9775999,-1.4367066,143.0
1733179487,36.9775999,-1.4367066,143.0
1733179517,36.9775999,-1.4367066,143.0
1733179547,36.9775999,-1.4367066,143.0
1733179577,36.9775999,-1.4367066,143.0
1733179607,36.9775999,-1.4367066,143.0
1733179637,36.9775999,-1.4367066,143.0
1733179667,36.9775999,-1.4367066,143.0
1733179697,36.9775999,-1.4367066,143.0
1733179727,36.9775999,-1.4367066,143.0
1733179757,36.9775999,-1.4367066,143.0
1733179787,36.9775999,-1.4367066,143.0
1733179817,36.9775999,-1.4367066,143.0
1733179847,36.9775999,-1.4367066,143.0
1733179877,36.9775999,-1.4367066,143.0
1733179907,36.9775999,-1.4367066,143.0
1733179937,36.9775999,-1.4367066,143.0
1733179967,36.9775999,-1.4367066,143.0
1733179997,36.9775999,-1.4367066,143.0
1733180027,36.9775999,-1.4367066,143.0
1733180057,36.9775999,-1.4367066,143.0
1733180087,36.9775999,-1.4367066,143.0
1733180117,36.9775999,-1.4367066,143.0
1733180147,36.9775999,-1.4367066,143.0
1733180177,36.9775999,-1.4367066,143.0
1733180207,36.9775999,-1.4367066,143.0
1733180237,36.9775999,-1.4367066,143.0
1733180267,36.9775999,-1.4367066,143.0
1733180297,36.9775999,-1.4367066,143.0
1733180327,36.9775999,-1.4367066,143.0
1733180357,36.9775999,-1.4367066,143.0
1733180387,36.9775999,-1.4367066,143.0
1733180417,36.9775999,-1.4367066,143.0
1733180447,36.9775999,-1.4367066,143.0
1733180477,36.9775999,-1.4367066,143.0
1733180507,36.9775999,-1.4367066,143.0
1733180537,36.9775999,-1.4367066,143.0
1733180567,36.9775999,-1.4367066,143.0
1733180597,36.9775999,-1.4367066,143.0
1733180627,36.9775999,-1.4367066,143.0
1733180657,36.9775999,-1.4367066,143.0
1733180687,36.9775999,-1.4367066,143.0
1733180717,36.9775999,-1.4367066,143.0
1733180747,36.9775999,-1.4367066,143.0
1733180777,36.9775999,-1.4367066,143.0
1733180807,36.9775999,-1.4367066,143.0
1733180837,36.9775999,-1.4367066,143.0
1733180867,36.9775999,-1.4367066,143.0
1733180897,36.9775999,-1.4367066,143.0
1733180927,36.9775999,-1.4367066,143.0
1733180957,36.9775999,-1.4367066,143.0
1733180987,36.9775999,-1.4367066,143.0
1733181017,36.9775999,-1.4367066,143.0
1733181047,36.9775999,-1.4367066,143.0
1733181077,36.9775999,-1.4367066,143.0
1733181107,36.9775999,-1.4367066,143.0
1733181137,36.9775999,-1.4367066,143.0
1733181167,36.9775999,-1.4367066,143.0
1733181197,36.9775999,-1.4367066,143.0
1733181227,36.9775999,-1.4367066,143.0
1733181257,36.9775999,-1.4367066,143.0
1733181287,36.9775999,-1.4367066,143.0
1733181317,36.9775999,-1.4367066,143.0
1733181347,36.9775999,-1.4367066,143.0
1733181377,36.9775999,-1.4367066,143.0
1733181407,36.9775999,-1.4367066,143.0
1733181437,36.9775999,-1.4367066,143.0
1733181467,36.9775999,-1.4367066,143.0
1733181497,36.9775999,-1.4367066,143.0
1733181527,36.9775999,-1.4367066,143.0
1733181557,36.9775999,-1.4367066,143.0
1733181587,36.9775999,-1.4367066,143.0
1733181617,36.9775999,-1.4367066,143.0
1733181647,36.9775999,-1.4367066,143.0
1733181677,36.9775999,-1.4367066,143.0
1733181707,36.9775999,-1.4367066,143.0
1733181737,36.9775999,-1.4367066,143.0
1733181767,36.9775999,-1.4367066,143.0
1733181797,36.9775999,-1.4367066,143.0
1733181827,36.9775999,-1.4367066,143.0
1733181857,36.9775999,-1.4367066,143.0
1733181887,36.9775999,-1.4367066,143.0
1733181917,36.9775999,-1.4367066,143.0
1733181947,36.9775999,-1.4367066,143.0
1733181977,36.9775999,-1.4367066,143.0
1733182007,36.9775999,-1.4367066,143.0
1733182037,36.9775999,-1.4367066,143.0
1733182067,36.9775999,-1.4367066,143.0
1733182097,36.9775999,-1.4367066,143.0
1733182127,36.9775999,-1.4367066,143.0
1733182157,36.9775999,-1.4367066,143.0
1733182187,36.9775999,-1.4367066,143.0
1733182217,36.9775999,-1.4367066,143.0
1733182247,36.9775999,-1.4367066,143.0
1733182277,36.9775999,-1.4367066,143.0
1733182307,36.9775999,-1.4367066,143.0
1733182337,36.9775999,-1.4367066,143.0
1733182367,36.9775999,-1.4367066,143.0
1733182397,36.9775999,-1.4367066,143.0
1733182427,36.9775999,-1.4367066,143.0
1733182457,36.9775999,-1.4367066,143.0
1733182487,36.9775999,-1.4367066,143.0
1733182517,36.9775999,-1.4367066,143.0
1733182547,36.9775999,-1.4367066,143.0
1733182577,36.9775999,-1.4367066,143.0
1733182607,36.9775999,-1.4367066,143.0
1733182637,36.9775999,-1.4367066,143.0
1733182667,36.9775999,-1.4367066,143.0
1733182697,36.9775999,-1.4367066,143.0
1733182727,36.9775999,-1.4367066,143.0
1733182757,36.9775999,-1.4367066,143.0
1733182787,36.9775999,-1.4367066,143.0
1733182817,36.9775999,-1.4367066,143.0
1733182847,36.9775999,-1.4367066,143.0
1733182877,36.9775999,-1.4367066,143.0
1733182907,36.9775999,-1.4367066,143.0
1733182937,36.9775999,-1.4367066,143.0
1733182967,36.9775999,-1.4367066,143.0
1733182997,36.9775999,-1.4367066,143.0
1733183027,36.9775999,-1.4367066,143.0
1733183057,36.9775999,-1.4367066,143.0
1733183087,36.9775999,-1.4367066,143.0
1733183117,36.9775999,-1.4367066,143.0
1733183147,36.9775999,-1.4367066,143.0
1733183177,36.9775999,-1.4367066,143.0
1733183207,36.9775999,-1.4367066,143.0
1733183237,36.9775999,-1.4367066,143.0
1733183267,36.9775999,-1.4367066,143.0
1733183297,36.9775999,-1.4367066,143.0
1733183327,36.9775999,-1.4367066,143.0
1733183357,36.9775999,-1.4367066,143.0
1733183387,36.9775999,-1.4367066,143.0
1733183417,36.9775999,-1.4367066,143.0
1733183447,36.9775999,-1.4367066,143.0
1733183477,36.9775999,-1.4367066,143.0
1733183507,36.9775999,-1.4367066,143.0
1733183537,36.9775999,-1.4367066,143.0
1733183567,36.9775999,-1.4367066,143.0
1733183597,36.9775999,-1.4367066,143.0
1733183627,36.9775999,-1.4367066,143.0
1733183657,36.9775999,-1.4367066,143.0
1733183687,36.9775999,-1.4367066,143.0
1733183717,36.9775999,-1.4367066,143.0
1733183747,36.9775999,-1.4367066,143.0
1733183777,36.9775999,-1.4367066,143.0
1733183807,36.9775999,-1.4367066,143.0
1733183837,36.9775999,-1.4367066,143.0
1733183867,36.9775999,-1.4367066,143.0
1733183897,36.9775999,-1.4367066,143.0
1733183927,36.9775999,-1.4367066,143.0
